.HEADER
..NAMES
Time,V U2.J7&K7
3.93890e-008,0.3638
3.94256e-008,0.3571
3.94623e-008,0.3731
3.94990e-008,0.4093
3.95356e-008,0.4618
3.95723e-008,0.5267
3.96090e-008,0.6006
3.96457e-008,0.6794
3.96824e-008,0.7582
3.97190e-008,0.8317
3.97557e-008,0.8961
3.97924e-008,0.9485
3.98291e-008,0.9864
3.98657e-008,1.0079
3.99024e-008,1.0132
3.99391e-008,1.0031
3.99757e-008,0.9777
4.00124e-008,0.9364
4.00491e-008,0.8797
4.00858e-008,0.8096
4.01225e-008,0.7294
4.01591e-008,0.6436
4.01958e-008,0.5583
4.02325e-008,0.4813
4.02691e-008,0.4197
4.03058e-008,0.3780
4.03425e-008,0.3583
4.03792e-008,0.3614
4.04158e-008,0.3864
4.04525e-008,0.4300
4.04892e-008,0.4881
4.05259e-008,0.5572
4.05626e-008,0.6338
4.05992e-008,0.7134
4.06359e-008,0.7907
4.06726e-008,0.8610
4.07092e-008,0.9209
4.07459e-008,0.9676
4.07826e-008,0.9987
4.08193e-008,1.0130
4.08560e-008,1.0114
4.08926e-008,0.9945
4.09293e-008,0.9621
4.09660e-008,0.9139
4.10027e-008,0.8512
4.10393e-008,0.7764
4.10760e-008,0.6933
4.11127e-008,0.6071
4.11493e-008,0.5244
4.11860e-008,0.4533
4.12227e-008,0.3997
4.12594e-008,0.3670
4.12961e-008,0.3569
4.13327e-008,0.3694
4.13694e-008,0.4027
4.14061e-008,0.4530
4.14427e-008,0.5162
4.14794e-008,0.5889
4.15161e-008,0.6674
4.15528e-008,0.7466
4.15894e-008,0.8213
4.16261e-008,0.8875
4.16628e-008,0.9421
4.16995e-008,0.9824
4.17362e-008,1.0064
4.17728e-008,1.0140
4.18095e-008,1.0060
4.18462e-008,0.9828
4.18828e-008,0.9437
4.19195e-008,0.8892
4.19562e-008,0.8209
4.19929e-008,0.7420
4.20296e-008,0.6568
4.20662e-008,0.5711
4.21029e-008,0.4923
4.21396e-008,0.4280
4.21763e-008,0.3829
4.22129e-008,0.3596
4.22496e-008,0.3592
4.22863e-008,0.3810
4.23229e-008,0.4220
4.23596e-008,0.4783
4.23963e-008,0.5461
4.24330e-008,0.6218
4.24697e-008,0.7012
4.25063e-008,0.7791
4.25430e-008,0.8505
4.25797e-008,0.9120
4.26163e-008,0.9607
4.26530e-008,0.9942
4.26897e-008,1.0112
4.27264e-008,1.0122
4.27631e-008,0.9979
4.27997e-008,0.9681
4.28364e-008,0.9224
4.28731e-008,0.8618
4.29098e-008,0.7886
4.29464e-008,0.7064
4.29831e-008,0.6202
4.30198e-008,0.5363
4.30564e-008,0.4629
4.30931e-008,0.4063
4.31298e-008,0.3703
4.31665e-008,0.3567
4.32032e-008,0.3660
4.32398e-008,0.3964
4.32765e-008,0.4444
4.33132e-008,0.5059
4.33498e-008,0.5774
4.33865e-008,0.6553
4.34232e-008,0.7347
4.34599e-008,0.8102
4.34965e-008,0.8777
4.35332e-008,0.9341
4.35699e-008,0.9766
4.36066e-008,1.0032
4.36433e-008,1.0133
4.36799e-008,1.0078
4.37166e-008,0.9871
4.37533e-008,0.9506
4.37899e-008,0.8985
4.38266e-008,0.8322
4.38633e-008,0.7546
4.39000e-008,0.6700
4.39367e-008,0.5838
4.39733e-008,0.5034
4.40100e-008,0.4365
4.40467e-008,0.3884
4.40834e-008,0.3619
4.41200e-008,0.3581
4.41567e-008,0.3767
4.41934e-008,0.4150
4.42300e-008,0.4692
4.42667e-008,0.5353
4.43034e-008,0.6100
4.43401e-008,0.6893
4.43768e-008,0.7678
4.44134e-008,0.8407
4.44501e-008,0.9041
4.44868e-008,0.9551
4.45234e-008,0.9911
4.45601e-008,1.0104
4.45968e-008,1.0136
4.46335e-008,1.0013
4.46701e-008,0.9737
4.47068e-008,0.9302
4.47435e-008,0.8717
4.47802e-008,0.8002
4.48169e-008,0.7192
4.48535e-008,0.6333
4.48902e-008,0.5487
4.49269e-008,0.4733
4.49635e-008,0.4139
4.50002e-008,0.3746
4.50369e-008,0.3575
4.50736e-008,0.3633
4.51103e-008,0.3906
4.51469e-008,0.4362
4.51836e-008,0.4958
4.52203e-008,0.5660
4.52570e-008,0.6432
4.52936e-008,0.7228
4.53303e-008,0.7994
4.53670e-008,0.8685
4.54036e-008,0.9269
4.54403e-008,0.9719
4.54770e-008,1.0010
4.55137e-008,1.0134
4.55504e-008,1.0101
4.55870e-008,0.9915
4.56237e-008,0.9573
4.56604e-008,0.9073
4.56970e-008,0.8430
4.57337e-008,0.7669
4.57704e-008,0.6832
4.58071e-008,0.5969
4.58437e-008,0.5152
4.58804e-008,0.4459
4.59171e-008,0.3947
4.59538e-008,0.3647
4.59905e-008,0.3573
4.60271e-008,0.3725
4.60638e-008,0.4081
4.61005e-008,0.4601
4.61371e-008,0.5246
4.61738e-008,0.5982
4.62105e-008,0.6770
4.62472e-008,0.7559
4.62839e-008,0.8297
4.63205e-008,0.8945
4.63572e-008,0.9475
4.63939e-008,0.9859
4.64306e-008,1.0080
4.64672e-008,1.0136
4.65039e-008,1.0039
4.65406e-008,0.9789
4.65772e-008,0.9380
4.66139e-008,0.8817
4.66506e-008,0.8120
4.66873e-008,0.7321
4.67240e-008,0.6465
4.67606e-008,0.5611
4.67973e-008,0.4837
4.68340e-008,0.4215
4.68706e-008,0.3790
4.69073e-008,0.3585
4.69440e-008,0.3608
4.69807e-008,0.3851
4.70173e-008,0.4282
4.70540e-008,0.4860
4.70907e-008,0.5549
4.71274e-008,0.6313
4.71641e-008,0.7108
4.72007e-008,0.7880
4.72374e-008,0.8583
4.72741e-008,0.9184
4.73107e-008,0.9654
4.73474e-008,0.9970
4.73841e-008,1.0120
4.74208e-008,1.0111
4.74575e-008,0.9951
4.74941e-008,0.9635
4.75308e-008,0.9160
4.75675e-008,0.8538
4.76041e-008,0.7792
4.76408e-008,0.6963
4.76775e-008,0.6099
4.77142e-008,0.5268
4.77508e-008,0.4551
4.77875e-008,0.4009
4.78242e-008,0.3675
4.78609e-008,0.3567
4.78976e-008,0.3686
4.79342e-008,0.4014
4.79709e-008,0.4512
4.80076e-008,0.5142
4.80442e-008,0.5867
4.80809e-008,0.6651
4.81176e-008,0.7445
4.81543e-008,0.8195
4.81910e-008,0.8861
4.82276e-008,0.9411
4.82643e-008,0.9819
4.83010e-008,1.0063
4.83377e-008,1.0143
4.83743e-008,1.0067
4.84110e-008,0.9838
4.84477e-008,0.9451
4.84843e-008,0.8911
4.85210e-008,0.8232
4.85577e-008,0.7446
4.85944e-008,0.6596
4.86311e-008,0.5738
4.86677e-008,0.4948
4.87044e-008,0.4300
4.87411e-008,0.3843
4.87777e-008,0.3604
4.88144e-008,0.3592
4.88511e-008,0.3803
4.88878e-008,0.4207
4.89244e-008,0.4765
4.89611e-008,0.5438
4.89978e-008,0.6193
4.90345e-008,0.6988
4.90712e-008,0.7768
4.91078e-008,0.8486
4.91445e-008,0.9106
4.91812e-008,0.9599
4.92178e-008,0.9940
4.92545e-008,1.0114
4.92912e-008,1.0128
4.93279e-008,0.9988
4.93646e-008,0.9694
4.94012e-008,0.9241
4.94379e-008,0.8640
4.94746e-008,0.7911
4.95113e-008,0.7092
4.95479e-008,0.6231
4.95846e-008,0.5391
4.96213e-008,0.4653
4.96579e-008,0.4082
4.96946e-008,0.3715
4.97313e-008,0.3571
4.97680e-008,0.3656
4.98047e-008,0.3953
4.98413e-008,0.4428
4.98780e-008,0.5039
4.99147e-008,0.5751
4.99513e-008,0.6528
4.99880e-008,0.7323
5.00247e-008,0.8081
5.00614e-008,0.8760
5.00980e-008,0.9329
5.01347e-008,0.9760
5.01714e-008,1.0031
5.02081e-008,1.0137
5.02448e-008,1.0086
5.02814e-008,0.9882
5.03181e-008,0.9521
5.03548e-008,0.9004
5.03914e-008,0.8345
5.04281e-008,0.7573
5.04648e-008,0.6728
5.05015e-008,0.5867
5.05382e-008,0.5060
5.05748e-008,0.4385
5.06115e-008,0.3897
5.06482e-008,0.3623
5.06849e-008,0.3577
5.07215e-008,0.3755
5.07582e-008,0.4133
5.07949e-008,0.4671
5.08315e-008,0.5330
5.08682e-008,0.6075
5.09049e-008,0.6866
5.09416e-008,0.7651
5.09783e-008,0.8380
5.10149e-008,0.9014
5.10516e-008,0.9527
5.10883e-008,0.9892
5.11249e-008,1.0092
5.11616e-008,1.0131
5.11983e-008,1.0016
5.12350e-008,0.9748
5.12716e-008,0.9321
5.13083e-008,0.8742
5.13450e-008,0.8030
5.13817e-008,0.7221
5.14184e-008,0.6362
5.14550e-008,0.5513
5.14917e-008,0.4753
5.15284e-008,0.4153
5.15650e-008,0.3754
5.16017e-008,0.3576
5.16384e-008,0.3627
5.16751e-008,0.3894
5.17118e-008,0.4345
5.17484e-008,0.4939
5.17851e-008,0.5639
5.18218e-008,0.6410
5.18584e-008,0.7207
5.18951e-008,0.7975
5.19318e-008,0.8670
5.19685e-008,0.9258
5.20051e-008,0.9712
5.20418e-008,1.0007
5.20785e-008,1.0136
5.21152e-008,1.0106
5.21519e-008,0.9924
5.21885e-008,0.9586
5.22252e-008,0.9091
5.22619e-008,0.8452
5.22985e-008,0.7694
5.23352e-008,0.6859
5.23719e-008,0.5996
5.24086e-008,0.5176
5.24453e-008,0.4479
5.24819e-008,0.3960
5.25186e-008,0.3653
5.25553e-008,0.3572
5.25920e-008,0.3717
5.26286e-008,0.4066
5.26653e-008,0.4582
5.27020e-008,0.5224
5.27386e-008,0.5958
5.27753e-008,0.6746
5.28120e-008,0.7537
5.28487e-008,0.8278
5.28854e-008,0.8931
5.29220e-008,0.9465
5.29587e-008,0.9854
5.29954e-008,1.0079
5.30320e-008,1.0140
5.30687e-008,1.0047
5.31054e-008,0.9800
5.31421e-008,0.9396
5.31787e-008,0.8837
5.32154e-008,0.8144
5.32521e-008,0.7348
5.32888e-008,0.6494
5.33255e-008,0.5640
5.33621e-008,0.4862
5.33988e-008,0.4235
5.34355e-008,0.3803
5.34721e-008,0.3591
5.35088e-008,0.3607
5.35455e-008,0.3842
5.35822e-008,0.4267
5.36189e-008,0.4841
5.36555e-008,0.5526
5.36922e-008,0.6288
5.37289e-008,0.7083
5.37656e-008,0.7858
5.38022e-008,0.8565
5.38389e-008,0.9170
5.38756e-008,0.9646
5.39122e-008,0.9967
5.39489e-008,1.0122
5.39856e-008,1.0118
5.40223e-008,0.9961
5.40590e-008,0.9648
5.40956e-008,0.9177
5.41323e-008,0.8559
5.41690e-008,0.7817
5.42056e-008,0.6990
5.42423e-008,0.6127
5.42790e-008,0.5295
5.43157e-008,0.4573
5.43523e-008,0.4024
5.43890e-008,0.3683
5.44257e-008,0.3567
5.44624e-008,0.3678
5.44991e-008,0.4000
5.45357e-008,0.4493
5.45724e-008,0.5120
5.46091e-008,0.5842
5.46457e-008,0.6624
5.46824e-008,0.7417
5.47191e-008,0.8167
5.47558e-008,0.8834
5.47925e-008,0.9387
5.48291e-008,0.9799
5.48658e-008,1.0049
5.49025e-008,1.0136
5.49392e-008,1.0068
5.49758e-008,0.9847
5.50125e-008,0.9468
5.50492e-008,0.8933
5.50858e-008,0.8259
5.51225e-008,0.7476
5.51592e-008,0.6626
5.51959e-008,0.5766
5.52326e-008,0.4971
5.52692e-008,0.4316
5.53059e-008,0.3853
5.53426e-008,0.3606
5.53792e-008,0.3588
5.54159e-008,0.3792
5.54526e-008,0.4191
5.54893e-008,0.4746
5.55259e-008,0.5417
5.55626e-008,0.6171
5.55993e-008,0.6966
5.56360e-008,0.7749
5.56727e-008,0.8470
5.57093e-008,0.9093
5.57460e-008,0.9591
5.57827e-008,0.9936
5.58193e-008,1.0115
5.58560e-008,1.0132
5.58927e-008,0.9996
5.59294e-008,0.9706
5.59661e-008,0.9258
5.60027e-008,0.8660
5.60394e-008,0.7935
5.60761e-008,0.7119
5.61128e-008,0.6258
5.61494e-008,0.5417
5.61861e-008,0.4674
5.62228e-008,0.4097
5.62594e-008,0.3723
5.62961e-008,0.3572
5.63328e-008,0.3650
5.63695e-008,0.3941
5.64062e-008,0.4410
5.64428e-008,0.5018
5.64795e-008,0.5727
5.65162e-008,0.6504
5.65528e-008,0.7300
5.65895e-008,0.8061
5.66262e-008,0.8744
5.66629e-008,0.9318
5.66996e-008,0.9753
5.67362e-008,1.0029
5.67729e-008,1.0139
5.68096e-008,1.0092
5.68463e-008,0.9892
5.68829e-008,0.9536
5.69196e-008,0.9023
5.69563e-008,0.8368
5.69929e-008,0.7599
5.70296e-008,0.6757
5.70663e-008,0.5895
5.71030e-008,0.5086
5.71397e-008,0.4407
5.71763e-008,0.3913
5.72130e-008,0.3632
5.72497e-008,0.3578
5.72863e-008,0.3749
5.73230e-008,0.4121
5.73597e-008,0.4654
5.73964e-008,0.5309
5.74330e-008,0.6051
5.74697e-008,0.6842
5.75064e-008,0.7628
5.75431e-008,0.8360
5.75798e-008,0.9000
5.76164e-008,0.9517
5.76531e-008,0.9888
5.76898e-008,1.0093
5.77264e-008,1.0136
5.77631e-008,1.0025
5.77998e-008,0.9760
5.78365e-008,0.9337
5.78732e-008,0.8762
5.79098e-008,0.8054
5.79465e-008,0.7248
5.79832e-008,0.6390
5.80199e-008,0.5540
5.80565e-008,0.4776
5.80932e-008,0.4170
5.81299e-008,0.3764
5.81665e-008,0.3578
5.82032e-008,0.3621
5.82399e-008,0.3882
5.82766e-008,0.4328
5.83133e-008,0.4918
5.83499e-008,0.5615
5.83866e-008,0.6383
5.84233e-008,0.7179
5.84599e-008,0.7947
5.84966e-008,0.8643
5.85333e-008,0.9233
5.85700e-008,0.9690
5.86066e-008,0.9992
5.86433e-008,1.0127
5.86800e-008,1.0105
5.87167e-008,0.9931
5.87534e-008,0.9600
5.87900e-008,0.9112
5.88267e-008,0.8477
5.88634e-008,0.7723
5.89000e-008,0.6888
5.89367e-008,0.6025
5.89734e-008,0.5201
5.90101e-008,0.4497
5.90468e-008,0.3972
5.90834e-008,0.3657
5.91201e-008,0.3569
5.91568e-008,0.3708
5.91935e-008,0.4052
5.92301e-008,0.4564
5.92668e-008,0.5203
5.93035e-008,0.5934
5.93401e-008,0.6720
5.93768e-008,0.7510
5.94135e-008,0.8252
5.94502e-008,0.8906
5.94869e-008,0.9442
5.95235e-008,0.9835
5.95602e-008,1.0067
5.95969e-008,1.0134
5.96335e-008,1.0048
5.96702e-008,0.9809
5.97069e-008,0.9412
5.97436e-008,0.8860
5.97802e-008,0.8171
5.98169e-008,0.7376
5.98536e-008,0.6522
5.98903e-008,0.5665
5.99269e-008,0.4883
5.99636e-008,0.4250
6.00003e-008,0.3812
6.00370e-008,0.3593
6.00737e-008,0.3603
6.01103e-008,0.3833
6.01470e-008,0.4253
6.01837e-008,0.4822
6.02204e-008,0.5504
6.02570e-008,0.6265
6.02937e-008,0.7060
6.03304e-008,0.7837
6.03671e-008,0.8548
6.04037e-008,0.9158
6.04404e-008,0.9639
6.04771e-008,0.9965
6.05137e-008,1.0124
6.05504e-008,1.0123
6.05871e-008,0.9969
6.06238e-008,0.9660
6.06604e-008,0.9194
6.06971e-008,0.8580
6.07338e-008,0.7842
6.07705e-008,0.7018
6.08072e-008,0.6156
6.08438e-008,0.5322
6.08805e-008,0.4596
6.09172e-008,0.4042
6.09539e-008,0.3693
6.09905e-008,0.3570
6.10272e-008,0.3674
6.10639e-008,0.3989
6.11006e-008,0.4477
6.11372e-008,0.5099
6.11739e-008,0.5818
6.12106e-008,0.6600
6.12472e-008,0.7393
6.12839e-008,0.8147
6.13206e-008,0.8818
6.13573e-008,0.9375
6.13939e-008,0.9793
6.14306e-008,1.0049
6.14673e-008,1.0140
6.15040e-008,1.0075
6.15407e-008,0.9858
6.15773e-008,0.9483
6.16140e-008,0.8952
6.16507e-008,0.8282
6.16874e-008,0.7502
6.17240e-008,0.6654
6.17607e-008,0.5794
6.17974e-008,0.4995
6.18341e-008,0.4335
6.18707e-008,0.3865
6.19074e-008,0.3610
